@relation 'APFNBTraining-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16'

@attribute E30 numeric
@attribute E60 numeric
@attribute E90 numeric
@attribute E+90 numeric
@attribute MoraMaxima numeric
@attribute ESTRATO {1,2,3,4,5,6}
@attribute DeudaCorrienteNoVencida numeric
@attribute DeudaCorrienteVencida numeric
@attribute SaldoDiferido numeric
@attribute CantHistoriaRefi numeric
@attribute CantRefiUltimoAño numeric
@attribute Vetado {0,1}
@attribute Refinanciado {0,1}
@attribute NumeroSuspensiones numeric
@attribute NumeroReconexiones numeric
@attribute 90 {0,1}

@data
8,0,0,0,26,2,44681,45197,618586,0,0,0,0,0,0,0
10,0,0,0,22,1,76047,75712,894212,0,0,0,0,0,0,0
6,3,2,0,68,3,0,54480,989777,4,3,1,1,0,0,0
9,1,0,0,38,1,0,159991,1378876,0,0,0,0,0,0,0
9,0,0,0,15,3,0,135791,380157,0,0,0,0,0,0,0
10,1,0,0,44,2,0,80977,1727122,0,0,0,0,0,0,0
1,0,0,0,2,1,0,103565,2943400,0,0,0,0,0,0,0
10,0,0,0,22,2,65550,65480,718355,0,0,0,0,0,0,0
12,0,0,0,24,1,1856,89773,0,0,0,0,0,0,0,0
8,0,0,0,15,2,0,52962,708052,1,0,0,1,0,0,0
6,0,0,0,4,1,0,112805,1743873,0,0,0,0,0,0,0
8,0,0,0,12,1,0,90958,1748447,0,0,0,0,0,0,0
6,1,0,0,36,1,0,72316,203404,0,0,0,0,0,0,0
2,0,0,0,4,1,0,21365,679547,0,0,0,0,0,0,0
10,1,0,0,36,1,0,87530,1669911,0,0,0,0,0,0,0
1,0,0,0,19,2,76236,75969,1472570,0,0,0,0,0,0,0
9,0,0,0,22,2,429270,426132,1619527,0,0,0,0,0,0,0
4,0,0,0,20,1,271482,268903,1245369,0,0,0,0,0,0,0
10,0,0,0,23,3,64617,65397,759172,0,0,0,0,0,0,0
5,2,0,0,31,1,140772,140403,1690895,0,0,0,0,0,0,0
1,0,0,0,15,1,0,248650,2195129,0,0,0,0,0,0,0
1,0,0,0,20,1,74755,74114,595962,0,0,0,0,0,0,0
3,0,0,0,16,1,0,45877,45031,0,0,0,0,0,0,0
9,0,0,0,10,3,0,56901,1533039,1,0,0,1,0,0,0
8,0,0,0,13,2,0,41418,264282,0,0,0,0,0,0,0
11,0,0,0,10,1,0,177279,406638,0,0,0,0,0,0,0
3,0,0,0,8,2,0,137996,1563254,0,0,0,0,0,0,0
8,0,0,0,8,1,0,59862,431779,0,0,0,0,0,0,0
13,0,0,0,21,3,584,1027,0,0,0,0,0,0,0,0
7,4,0,0,37,1,0,40101,288383,0,0,0,0,0,0,0
7,0,0,0,19,2,56091,55849,488869,0,0,0,0,0,0,0
13,0,0,0,20,3,176194,175470,947967,0,0,0,0,0,0,0
7,0,0,0,17,3,37132,37052,323145,0,0,0,0,0,0,0
7,0,0,0,7,3,0,179030,1191143,0,0,0,0,0,0,0
13,0,0,0,20,3,0,211237,2413157,0,0,0,0,0,0,0
2,0,0,0,8,1,0,67380,1575695,0,0,0,0,0,0,0
9,0,0,0,27,3,83758,83956,2298541,0,0,0,0,0,0,0
13,0,0,0,22,2,101736,101827,2669583,0,0,0,0,0,0,0
6,0,0,0,18,1,0,118996,963312,0,0,0,0,0,0,0
5,0,0,0,8,1,0,76796,789773,0,0,0,0,0,0,0
12,0,0,0,13,1,0,758,0,0,0,0,0,0,0,0
5,0,0,0,8,1,0,87529,1910474,0,0,0,0,0,0,0
1,0,0,0,19,2,76860,76736,2269535,0,0,0,0,0,0,0
6,0,0,0,23,4,229244,281543,2318510,0,0,0,0,0,0,0
6,0,0,0,20,1,127665,127634,2491832,0,0,0,0,0,0,0
13,0,0,0,13,2,0,86219,856747,0,0,0,0,0,0,0
12,1,0,0,38,1,0,198179,1385763,0,0,0,0,0,0,0
12,0,0,0,19,1,0,150978,1424957,0,0,0,0,0,0,0
3,0,0,0,3,2,0,79845,2518251,0,0,0,0,0,0,0
11,0,0,0,8,1,0,67132,743169,0,0,0,0,0,0,0
6,0,0,0,23,1,1262,2276,0,0,0,0,0,0,0,0
7,1,0,0,41,2,0,161070,597695,0,0,0,0,0,0,0
8,3,0,0,31,2,67118,67050,250670,0,0,0,0,0,0,0
9,0,0,0,26,1,34399,34222,96148,0,0,0,0,0,0,0
7,1,0,0,52,1,106512,106515,1238851,0,0,0,0,0,0,0
6,2,2,1,98,2,0,40960,1500449,6,1,0,1,0,0,0
7,6,0,0,41,2,0,74339,575846,0,0,0,0,0,0,0
6,0,0,0,12,3,0,179190,305530,0,0,0,0,0,0,0
1,0,0,0,15,2,0,457446,2084549,0,0,0,0,0,0,0
4,0,0,0,4,1,0,45640,326865,0,0,0,0,0,0,0
1,0,0,0,10,1,0,52097,860858,0,0,0,0,0,0,0
12,0,0,0,26,2,31631,31472,0,0,0,0,0,0,0,0
7,3,1,2,139,2,0,49174,272449,2,0,0,1,0,0,0
11,0,0,0,9,1,0,78082,1964288,1,0,0,1,0,0,0
7,0,0,0,29,4,9307,9315,43439,0,0,0,0,0,0,0
9,1,0,0,57,2,46032,47949,432539,0,0,0,0,0,0,0
12,0,0,0,28,2,161554,160138,2188052,0,0,0,0,0,0,0
8,1,0,0,35,2,0,88382,249423,0,0,0,0,0,0,0
11,0,0,0,28,2,140540,140436,166956,0,0,0,0,0,0,0
13,0,0,0,29,3,105577,106025,101060,0,0,0,0,0,0,0
12,0,0,0,30,1,154321,153883,1691353,0,0,0,0,0,0,0
1,0,0,0,9,2,0,88430,2711923,0,0,0,0,0,0,0
8,0,0,0,12,3,0,120810,1970534,0,0,0,0,0,0,0
5,0,0,0,9,1,0,126795,2416000,0,0,0,0,0,0,0
5,0,0,0,17,2,0,248677,1600045,0,0,0,0,0,0,0
1,0,0,0,18,1,150589,149606,2513153,0,0,0,0,0,0,0
7,0,0,0,19,1,0,62091,60293,0,0,0,0,0,0,0
4,2,3,1,98,1,0,39176,953707,1,1,0,1,0,0,0
10,0,0,0,13,2,0,65122,1221201,0,0,0,0,0,0,0
7,3,0,0,39,1,0,101651,2383059,0,0,0,0,0,0,0
11,0,0,0,9,1,0,111661,615190,0,0,0,0,0,0,0
3,0,0,0,11,1,0,89063,787115,0,0,0,0,0,0,0
2,0,0,0,15,4,0,1,0,0,0,0,0,0,0,0
1,0,0,0,5,1,0,97514,2300221,0,0,0,0,0,0,0
5,0,0,0,17,2,71453,71543,1533319,0,0,0,0,0,0,0
1,0,0,0,30,4,15741,15778,87255,0,0,0,0,0,0,0
7,0,0,0,18,1,95032,94178,1307287,0,0,0,0,0,0,0
5,1,0,0,55,1,21533,21324,41389,1,1,0,1,0,0,0
5,4,2,0,72,2,0,64340,1976575,1,1,0,0,0,0,0
5,0,0,0,10,1,0,56461,1261071,0,0,0,0,0,0,0
4,0,0,0,17,3,0,69705,1344272,0,0,0,0,0,0,0
9,0,0,0,17,1,0,65908,957365,0,0,0,0,0,0,0
4,0,0,0,20,1,83446,83131,1860347,0,0,0,0,0,0,0
8,0,0,0,29,3,161621,161632,3364320,0,0,0,0,0,0,0
12,0,0,0,20,1,0,154267,2323668,0,0,0,0,0,0,0
3,0,0,0,8,1,0,224606,3573732,0,0,0,0,0,0,0
13,0,0,0,19,2,0,1744,0,0,0,0,0,0,0,0
7,0,0,0,8,1,0,274946,1420658,0,0,0,0,0,0,0
8,1,0,0,51,2,43854,43820,635304,0,0,0,0,0,0,0
4,0,0,0,23,3,159262,158924,2401634,0,0,0,0,0,0,0
12,1,0,0,47,1,159166,57170,2453688,0,0,0,0,0,0,0
4,0,0,0,13,2,0,163488,1423317,0,0,0,0,0,0,0
10,1,0,0,38,1,0,107877,2668574,0,0,0,0,0,0,0
8,3,1,0,67,1,0,54455,1233072,0,0,0,0,0,0,0
4,0,0,0,6,2,0,32752,1012819,0,0,0,0,0,0,0
2,1,0,0,35,1,0,111984,2143038,0,0,0,0,0,0,0
8,0,0,0,11,2,0,15681,15324,0,0,0,0,0,0,0
4,2,0,0,36,1,0,20364,292653,0,0,0,0,0,0,0
1,0,0,0,25,2,140490,140825,4403041,0,0,0,0,0,0,0
5,1,0,0,56,1,112795,111942,2321551,0,0,0,0,0,0,0
7,0,0,0,21,1,80590,80655,2135868,0,0,0,0,0,0,0
5,3,3,0,72,1,0,55495,1020161,2,2,1,1,0,0,0
9,3,0,0,39,2,0,121259,1141894,0,0,0,0,0,0,0
11,0,0,0,12,3,0,119618,1737844,0,0,0,0,0,0,0
11,0,0,0,17,2,0,257250,1725871,0,0,0,0,0,0,0
3,0,0,0,6,1,0,101909,1544486,0,0,0,0,0,0,0
1,0,0,0,19,1,173147,173165,825850,0,0,0,0,0,0,0
4,0,0,0,26,2,243,670,0,0,0,0,0,0,0,0
3,5,1,0,78,3,76495,76320,2476012,1,1,0,1,0,0,0
5,1,1,1,100,4,0,43280,1423905,1,1,0,1,0,0,0
2,0,0,0,8,2,0,89991,2878124,0,0,0,0,0,0,0
10,1,0,0,43,2,0,79060,0,0,0,0,0,0,0,0
1,0,0,0,9,1,0,48994,1556949,0,0,0,0,0,0,0
4,0,0,0,9,1,0,69793,1071074,0,0,0,0,0,0,0
7,0,0,0,18,2,151989,151898,2869018,0,0,0,0,0,0,0
6,2,0,0,36,1,0,59465,747267,0,0,0,0,0,0,0
4,0,0,0,26,2,82663,82508,1483674,0,0,0,0,0,0,0
8,0,0,0,18,3,0,630,0,0,0,0,0,0,0,0
9,1,0,0,43,3,0,26182,247582,0,0,0,0,0,0,0
4,1,0,0,37,1,0,92309,2639955,0,0,0,0,0,0,0
8,0,0,0,20,2,106966,107009,1359221,0,0,0,0,0,0,0
1,9,0,0,39,1,0,12307,98864,0,0,0,0,0,0,0
6,0,0,0,12,1,0,29265,0,0,0,0,0,0,0,0
5,5,1,0,66,1,0,140206,2554761,1,1,0,1,0,0,0
3,0,0,0,9,2,0,138176,1322472,0,0,0,0,0,0,0
8,0,0,0,10,1,0,48902,744874,0,0,0,0,0,0,0
3,2,0,0,37,1,0,77743,1818689,0,0,0,0,0,0,0
3,0,0,0,8,1,0,79617,1055971,0,0,0,0,0,0,0
10,3,0,0,48,2,0,71157,0,0,0,0,0,0,0,0
7,1,0,0,36,1,0,290452,1497305,0,0,0,0,0,0,0
1,0,0,0,19,2,105162,104428,1102091,0,0,0,0,0,0,0
13,0,0,0,24,1,146060,146095,2323256,0,0,0,0,0,0,0
5,0,0,0,22,3,118825,118882,3582942,0,0,0,0,0,0,0
6,0,0,0,14,2,0,35904,1106111,1,0,0,1,0,0,0
9,0,0,0,12,3,0,144629,543581,0,0,0,0,0,0,0
13,0,0,0,20,3,0,95443,351843,0,0,0,0,0,0,0
6,3,0,0,43,2,0,51440,1219128,0,0,0,0,0,0,0
6,0,0,0,22,1,122092,122850,1139257,0,0,0,0,0,0,0
9,0,0,0,30,1,129819,129768,1946182,0,0,0,0,0,0,0
7,2,1,0,79,1,18899,18801,4,2,1,0,1,0,0,0
12,1,0,0,43,1,0,143931,2949921,0,0,0,0,0,0,0
7,2,0,0,39,1,0,42050,1142378,0,0,0,0,0,0,0
2,0,0,0,29,3,1551,112876,0,0,0,0,0,0,0,0
2,0,0,0,5,1,0,278296,5786823,0,0,0,0,0,0,0
7,0,0,0,15,2,47955,47731,263082,0,0,0,0,0,0,0
7,0,0,0,30,1,115531,115584,2023999,0,0,0,0,0,0,0
6,0,0,0,20,1,39761,39758,546267,0,0,0,0,0,0,0
4,2,2,1,109,1,49763,49864,1969734,5,2,1,1,0,0,0
12,0,0,0,15,2,0,163544,1664846,0,0,0,0,0,0,0
10,2,0,0,36,1,0,94094,429591,0,0,0,0,0,0,0
5,1,0,0,36,1,0,77667,1531974,0,0,0,0,0,0,0
10,1,0,0,37,2,0,119957,1511282,0,0,0,0,0,0,0
10,0,0,0,8,1,0,207,1571568,0,0,0,0,0,0,0
9,0,0,0,13,1,0,153596,148564,0,0,0,0,0,0,0
6,0,0,0,8,1,0,147113,932904,0,0,0,0,0,0,0
1,0,0,0,24,1,169441,169033,1351171,0,0,0,0,0,0,0
12,0,0,0,26,2,132996,132909,3150505,0,0,0,0,0,0,0
12,1,0,0,50,1,50084,50423,905548,0,0,0,0,0,0,0
2,0,0,0,13,1,0,47622,1316735,3,0,0,1,0,0,0
6,6,0,0,41,2,0,77671,216650,0,0,0,0,0,0,0
6,0,0,0,13,2,0,98413,858202,0,0,0,0,0,0,0
13,0,0,0,17,2,0,146398,2016887,0,0,0,0,0,0,0
5,0,0,0,12,1,0,97531,778970,0,0,0,0,0,0,0
5,0,0,0,29,3,110748,110586,2296150,0,0,0,0,0,0,0
11,1,0,0,54,1,1363,62973,0,0,0,0,0,0,0,0
11,0,0,0,18,2,0,62422,1712390,1,0,0,1,0,0,0
3,0,0,0,29,2,48866,48736,1588033,3,0,0,1,0,0,0
11,0,0,0,17,1,0,93626,1296668,0,0,0,0,0,0,0
10,0,0,0,8,1,0,63930,403218,0,0,0,0,0,0,0
6,0,0,0,20,2,56342,56444,697158,0,0,0,0,0,0,0
7,0,0,0,8,1,0,107481,1851139,0,0,0,0,0,0,0
3,0,0,0,24,1,64885,64724,1901040,0,0,0,0,0,0,0
6,0,0,0,20,2,173990,173895,3658934,0,0,0,0,0,0,0
6,0,0,0,4,1,0,65375,818003,0,0,0,0,0,0,0
1,0,0,0,9,3,0,199388,2745462,0,0,0,0,0,0,0
3,1,0,0,39,2,0,120716,752315,0,0,0,0,0,0,0
1,0,0,0,10,2,0,68546,66997,0,0,0,0,0,0,0
6,0,0,0,10,1,0,240787,1330576,0,0,0,0,0,0,0
5,0,0,0,10,1,0,78602,2385015,0,0,0,0,0,0,0
10,0,0,0,7,2,0,482490,0,0,0,0,0,0,0,0
4,1,0,0,41,1,0,62723,1986291,1,1,0,1,0,0,0
10,2,0,0,41,2,0,106825,2440531,0,0,0,0,0,0,0
12,0,0,0,14,1,0,78303,1521137,0,0,0,0,0,0,0
1,0,0,0,8,1,0,111782,2334696,0,0,0,0,0,0,0
10,3,0,0,49,1,0,118267,1159992,0,0,0,0,0,0,0
8,0,0,0,23,2,43920,43620,0,0,0,0,0,0,0,0
6,0,0,0,13,3,0,166145,1050068,0,0,0,0,0,0,0
1,0,0,0,26,2,114391,114255,998359,0,0,0,0,0,0,0
13,0,0,0,24,3,62350,62154,489006,0,0,0,0,0,0,0
9,0,0,0,24,3,100620,100815,954294,0,0,0,0,0,0,0
9,2,0,0,40,3,0,40396,316969,0,0,0,0,0,0,0
3,0,0,0,13,2,0,57467,1265414,0,0,0,0,0,0,0
3,0,0,0,11,2,0,221206,2105504,0,0,0,0,0,0,0
10,0,0,0,22,1,67102,66505,789032,0,0,0,0,0,0,0
12,0,0,0,29,3,357063,354541,2971234,0,0,0,0,0,0,0
6,1,0,0,47,3,31879,31792,1023748,3,1,0,1,0,0,0
9,1,0,0,48,1,0,140194,2447049,0,0,0,0,0,0,0
4,0,0,0,11,1,0,64989,2006722,0,0,0,0,0,0,0
9,0,0,0,8,1,0,54925,205353,0,0,0,0,0,0,0
12,1,0,0,46,3,0,380,0,0,0,0,0,0,0,0
1,0,0,0,5,1,0,92343,2253635,0,0,0,0,0,0,0
4,0,0,0,20,2,49460,49264,543515,0,0,0,0,0,0,0
9,0,0,0,20,3,65018,64840,805650,0,0,0,0,0,0,0
9,0,0,0,22,2,204921,95376,2207109,0,0,0,0,0,0,0
6,4,0,0,43,2,0,39636,626228,0,0,0,0,0,0,0
11,2,0,0,45,2,0,150045,989642,0,0,0,0,0,0,0
6,6,1,0,69,1,0,108736,866390,0,0,0,0,0,0,0
7,0,0,0,9,1,0,56586,1184604,0,0,0,0,0,0,0
1,0,0,0,5,2,0,77445,364583,0,0,0,0,0,0,0
10,2,0,0,36,1,0,49576,894558,0,0,0,0,0,0,0
6,0,0,0,19,1,0,42384,1203372,0,0,0,0,0,0,0
11,0,0,0,8,1,0,65222,1862724,0,0,0,0,0,0,0
2,0,0,0,24,1,119046,117412,751045,0,0,0,0,0,0,0
4,0,0,0,25,1,31213,31095,88595,0,0,0,0,0,0,0
1,0,0,0,19,1,71161,70477,201828,0,0,0,0,0,0,0
6,2,1,0,66,1,0,24320,859105,4,1,0,1,0,0,0
2,0,0,0,9,1,0,82287,2264176,0,0,0,0,0,0,0
5,0,0,0,15,2,0,44274,664592,0,0,0,0,0,0,0
7,0,0,0,15,2,0,75774,1710490,0,0,0,0,0,0,0
12,0,0,0,13,1,0,218774,4092613,0,0,0,0,0,0,0
9,1,0,0,31,1,47188,210398,40548,0,0,0,0,0,0,0
7,6,0,0,57,2,4815,118234,0,0,0,0,0,0,0,0
7,0,0,0,10,1,0,26990,0,2,0,0,1,0,0,0
4,0,0,0,26,2,86538,86481,1924262,0,0,0,0,0,0,0
11,0,0,0,30,1,119651,119170,335679,0,0,0,0,0,0,0
1,0,0,0,13,2,0,64221,461486,0,0,0,0,0,0,0
13,0,0,0,22,2,154441,171017,2614023,0,0,0,0,0,0,0
9,0,0,0,8,2,0,107719,207016,0,0,0,0,0,0,0
1,0,0,0,19,1,106580,106591,1600879,0,0,0,0,0,0,0
2,0,0,0,24,2,82437,82193,1390790,0,0,0,0,0,0,0
3,0,0,0,11,1,0,172615,1307522,0,0,0,0,0,0,0
13,0,0,0,8,1,0,41867,194233,0,0,0,0,0,0,0
5,0,0,0,21,2,129422,128935,1132698,0,0,0,0,0,0,0
5,0,0,0,10,2,0,240585,2036683,0,0,0,0,0,0,0
5,0,0,0,19,2,0,88901,1807876,0,0,0,0,0,0,0
11,0,0,0,12,1,0,58427,0,0,0,0,0,0,0,0
6,0,0,0,13,2,0,30214,341033,1,0,0,1,0,0,0
3,4,0,0,47,2,0,44946,2736205,0,0,0,0,0,0,0
13,0,0,0,14,1,0,54788,861417,0,0,0,0,0,0,0
10,1,0,0,38,1,0,49241,271614,0,0,0,0,0,0,0
2,0,0,0,10,1,0,36477,320799,0,0,0,0,0,0,0
1,0,0,0,17,2,557,53799,0,0,0,0,0,0,0,0
3,0,0,0,13,2,0,156105,591087,0,0,0,0,0,0,0
7,0,0,0,30,1,129681,128889,1694963,0,0,0,0,0,0,0
5,0,0,0,29,3,97639,97211,513961,0,0,0,0,0,0,0
12,0,0,0,18,3,45476,45858,503016,0,0,0,0,0,0,0
13,0,0,0,12,2,0,102183,1353417,0,0,0,0,0,0,0
12,0,0,0,17,2,0,90898,2583020,0,0,0,0,0,0,0
9,4,0,0,43,2,0,24039,574746,0,0,0,0,0,0,0
10,0,0,0,24,4,272265,273294,2667101,0,0,0,0,0,0,0
9,0,0,0,22,2,151101,152920,1804905,0,0,0,0,0,0,0
6,1,0,0,47,3,38188,38099,697774,2,0,0,1,0,0,0
7,0,0,0,19,1,0,71309,2213184,0,0,0,0,0,0,0
4,0,0,0,15,1,0,54486,1217217,0,0,0,0,0,0,0
6,7,0,0,37,1,0,19212,165693,0,0,0,0,0,0,0
8,0,0,0,10,1,0,1571,0,0,0,0,0,0,0,0
1,0,0,0,5,1,0,42679,1147773,0,0,0,0,0,0,0
3,0,0,0,30,2,144049,156660,2009479,0,0,0,0,0,0,0
8,0,0,0,20,2,192205,191814,2238430,0,0,0,0,0,0,0
12,1,0,0,48,2,193567,192497,1428655,0,0,0,0,0,0,0
5,2,2,0,87,2,57239,57229,1190687,3,2,1,1,0,0,0
9,2,0,0,39,1,0,53328,544067,0,0,0,0,0,0,0
12,1,0,0,43,1,0,110871,1876030,0,0,0,0,0,0,0
12,0,0,0,9,1,0,125580,2548809,0,0,0,0,0,0,0
12,0,0,0,9,1,0,74220,820727,0,0,0,0,0,0,0
3,0,0,0,11,2,0,174920,1401583,0,0,0,0,0,0,0
12,1,0,0,37,1,0,130245,1732097,0,0,0,0,0,0,0
3,1,0,0,36,1,0,15746,0,0,0,0,0,0,0,0
10,0,0,0,8,1,0,194997,1726940,0,0,0,0,0,0,0
6,0,0,0,26,1,41053,41192,595595,0,0,0,0,0,0,0
6,0,0,0,26,2,178509,176342,1948669,0,0,0,0,0,0,0
11,0,0,0,21,1,135157,134390,2591805,0,0,0,0,0,0,0
5,0,0,0,8,1,0,62465,720480,2,0,0,1,0,0,0
7,6,0,0,40,1,0,95648,2255944,0,0,0,0,0,0,0
5,1,0,0,42,2,0,91355,1472807,0,0,0,0,0,0,0
7,0,0,0,14,2,0,182152,2801817,0,0,0,0,0,0,0
1,0,0,0,9,1,0,79481,1916173,0,0,0,0,0,0,0
3,0,0,0,25,2,68316,68194,1458516,0,0,0,0,0,0,0
3,0,0,0,20,2,0,93,0,0,0,0,0,0,0,0
11,2,0,0,46,1,0,36488,962024,1,0,0,1,0,0,0
5,5,1,0,75,1,0,60466,1538135,2,2,1,1,0,0,0
8,2,0,0,35,1,0,171603,2085785,0,0,0,0,0,0,0
5,0,0,0,25,2,134922,133558,1165739,0,0,0,0,0,0,0
10,0,0,0,8,1,0,145662,1440564,0,0,0,0,0,0,0
7,3,0,0,58,2,82622,82381,651409,0,0,0,0,0,0,0
4,0,0,0,14,2,0,117271,2604873,0,0,0,0,0,0,0
5,0,0,0,9,1,0,61799,637211,0,0,0,0,0,0,0
13,0,0,0,26,1,203929,203202,2334090,0,0,0,0,0,0,0
4,0,0,0,19,3,0,58825,1571613,0,0,0,0,0,0,0
3,0,0,0,18,1,108616,108702,2092873,0,0,0,0,0,0,0
3,0,0,0,26,2,65510,65354,1778970,0,0,0,0,0,0,0
12,0,0,0,13,1,0,84800,1359313,0,0,0,0,0,0,0
13,0,0,0,24,3,78931,78809,1133841,0,0,0,0,0,0,0
13,0,0,0,10,1,0,55474,692133,0,0,0,0,0,0,0
6,2,0,0,36,1,0,41004,465707,1,0,0,1,0,0,0
10,0,0,0,20,2,0,121075,859767,0,0,0,0,0,0,0
11,0,0,0,13,1,0,39527,111279,0,0,0,0,0,0,0
4,0,0,0,9,1,0,179260,1173960,0,0,0,0,0,0,0
3,0,0,0,8,1,0,193347,2468794,0,0,0,0,0,0,0
10,0,0,0,25,1,1686,2568,0,0,0,0,0,0,0,0
6,3,0,0,44,2,0,23187,460351,0,0,0,0,0,0,0
1,0,0,0,29,1,94379,94051,1708474,0,0,0,0,0,0,0
6,1,0,0,53,1,98979,99686,2453651,0,0,0,0,0,0,0
12,0,0,0,26,2,153903,154514,1098040,0,0,0,0,0,0,0
13,0,0,0,15,1,0,64634,406406,0,0,0,0,0,0,0
10,2,0,0,44,2,0,79145,2069557,0,0,0,0,0,0,0
13,0,0,0,13,2,0,49670,810630,0,0,0,0,0,0,0
5,0,0,0,29,3,42926,43183,564069,0,0,0,0,0,0,0
6,0,0,0,23,3,326530,381828,2665446,0,0,0,0,0,0,0
2,1,1,0,80,2,22995,23076,281553,3,1,0,1,0,0,0
4,0,0,0,8,2,0,181544,1710105,0,0,0,0,0,0,0
3,0,0,0,11,1,0,163740,2029061,0,0,0,0,0,0,0
7,5,0,0,37,1,0,40417,1025753,0,0,0,0,0,0,0
13,0,0,0,30,4,3003,117612,0,0,0,0,0,0,0,0
3,0,0,0,10,2,0,15849,114599,0,0,0,0,0,0,0
1,0,0,0,30,2,256197,256796,4073009,0,0,0,0,0,0,0
4,0,0,0,20,2,118343,118395,3149027,0,0,0,0,0,0,0
13,0,0,0,22,2,98062,98110,2955632,0,0,0,0,0,0,0
4,0,0,0,18,1,0,155405,2613712,0,0,0,0,0,0,0
12,0,0,0,10,1,0,216870,1958619,0,0,0,0,0,0,0
2,0,0,0,9,1,0,200019,570331,0,0,0,0,0,0,0
11,0,0,0,9,2,0,91055,3402287,0,0,0,0,0,0,0
9,0,0,0,6,2,0,253574,1665142,0,0,0,0,0,0,0
8,0,0,0,8,1,0,125017,2172028,0,0,0,0,0,0,0
12,0,0,0,19,2,0,510,0,0,0,0,0,0,0,0
10,0,0,0,8,1,0,108747,2462930,0,0,0,0,0,0,0
1,0,0,0,24,2,89835,89228,575524,0,0,0,0,0,0,0
9,0,0,0,26,1,67281,67544,366706,0,0,0,0,0,0,0
2,0,0,0,20,1,215262,213575,604916,0,0,0,0,0,0,0
7,2,1,0,73,2,0,15921,559018,3,1,0,1,0,0,0
13,0,0,0,9,2,0,171996,2667271,0,0,0,0,0,0,0
11,1,0,0,41,2,0,147781,738136,0,0,0,0,0,0,0
13,0,0,0,17,2,0,76436,214890,0,0,0,0,0,0,0
1,0,0,0,4,1,0,247136,5856086,0,0,0,0,0,0,0
12,0,0,0,11,1,0,105608,0,0,0,0,0,0,0,0
7,2,0,0,43,2,0,45471,43755,0,0,0,0,0,0,0
4,0,0,0,23,4,35110,35029,1176734,7,0,0,1,0,0,0
7,0,0,0,22,2,40387,40321,990766,1,0,0,1,0,0,0
11,0,0,0,26,2,138963,138649,2746963,0,0,0,0,0,0,0
13,0,0,0,10,1,0,135826,2103912,0,0,0,0,0,0,0
5,7,0,0,39,1,0,70825,1612966,0,0,0,0,0,0,0
13,0,0,0,30,3,58999,58827,817065,0,0,0,0,0,0,0
7,1,0,0,43,3,0,62405,402678,0,0,0,0,0,0,0
9,2,0,0,45,1,0,112178,1948372,0,0,0,0,0,0,0
11,1,0,0,50,2,153562,153318,1672973,0,0,0,0,0,0,0
3,1,0,0,53,1,103178,103872,815108,0,0,0,0,0,0,0
1,0,0,0,19,1,69343,69906,1034523,0,0,0,0,0,0,0
10,0,0,0,29,3,171266,170873,1990762,0,0,0,0,0,0,0
2,0,0,0,3,1,0,32522,31832,0,0,0,0,0,0,0
3,0,0,0,9,1,0,465631,451610,0,0,0,0,0,0,0
5,3,0,0,44,2,0,52866,1249668,1,0,0,1,0,0,0
7,0,0,0,17,2,0,47027,1413300,0,0,0,0,0,0,0
12,0,0,0,10,1,0,109989,1052472,0,0,0,0,0,0,0
6,1,0,0,40,1,0,55383,1273931,0,0,0,0,0,0,0
10,3,0,0,50,1,0,94175,1424630,0,0,0,0,0,0,0
10,3,0,0,31,1,0,394,0,0,0,0,0,0,0,0
3,0,0,0,14,2,0,97417,854968,0,0,0,0,0,0,0
3,0,0,0,29,2,54424,54333,1408545,0,0,0,0,0,0,0
6,0,0,0,20,3,162368,162483,2004748,0,0,0,0,0,0,0
11,0,0,0,19,2,67651,118619,1570885,0,0,0,0,0,0,0
1,0,0,0,2,1,0,232818,4101042,0,0,0,0,0,0,0
4,0,0,0,17,2,0,123769,901592,0,0,0,0,0,0,0
1,0,0,0,17,2,0,71506,1688337,0,0,0,0,0,0,0
7,1,0,0,58,3,127319,127505,1421444,0,0,0,0,0,0,0
4,1,0,0,52,4,146853,147431,3318748,0,0,0,0,0,0,0
7,1,0,0,32,2,0,96494,2601191,0,0,0,0,0,0,0
7,0,0,0,17,1,0,76643,283493,0,0,0,0,0,0,0
7,0,0,0,7,1,0,174510,2119439,0,0,0,0,0,0,0
6,0,0,0,26,1,77111,76730,0,0,0,0,0,0,0,0
4,2,0,0,41,2,0,94646,1210107,0,0,0,0,0,0,0
3,0,0,0,26,3,149491,148612,2620663,0,0,0,0,0,0,0
5,0,0,0,20,1,84416,84183,796404,0,0,0,0,0,0,0
12,0,0,0,20,3,135225,134913,3305010,0,0,0,0,0,0,0
5,1,1,0,81,1,86977,86300,1551078,2,2,1,1,0,0,0
4,1,0,0,37,4,0,195431,2770660,0,0,0,0,0,0,0
10,1,0,0,45,1,0,66525,1133385,0,0,0,0,0,0,0
2,0,0,0,8,1,0,55286,571521,0,0,0,0,0,0,0
10,2,0,0,37,1,0,152534,1858372,0,0,0,0,0,0,0
11,0,0,0,7,2,0,50461,971560,0,0,0,0,0,0,0
8,0,0,0,8,1,0,105834,2236128,0,0,0,0,0,0,0
